DRUG_NAME,POTENCY,NET_WEIGHT,DATE_COLLECTED,PURCHASE_PRICE
HEROIN HYDROCHLORIDE,65,450.9,8/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,100,15,8/1/2001,
HEROIN HYDROCHLORIDE,0,1,8/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,23,927.4,8/1/2001,
HEROIN HYDROCHLORIDE,0,1.9,8/1/2001,
HEROIN HYDROCHLORIDE,0,0.96,8/1/2001,0
HEROIN HYDROCHLORIDE,0,1,8/1/2001,0
HEROIN HYDROCHLORIDE,0,1,8/1/2001,
HEROIN HYDROCHLORIDE,0,0.99,8/1/2001,
HEROIN HYDROCHLORIDE,0,0.98,8/1/2001,
HEROIN HYDROCHLORIDE,0,0.94,8/1/2001,
HEROIN HYDROCHLORIDE,0,1.2,8/1/2001,
HEROIN HYDROCHLORIDE,0,1,8/1/2001,
HEROIN HYDROCHLORIDE,39,4.3,8/1/2001,
HEROIN HYDROCHLORIDE,0,0.99,8/1/2001,
HEROIN HYDROCHLORIDE,0,1,8/1/2001,
HEROIN HYDROCHLORIDE,0,0.99,8/1/2001,
HEROIN HYDROCHLORIDE,0,1,8/1/2001,
HEROIN HYDROCHLORIDE,14,20600,8/1/2001,
METHAMPHETAMINE SIGNATURE,0,3,8/1/2001,
HEROIN HYDROCHLORIDE,0,0.99,8/1/2001,
HEROIN HYDROCHLORIDE,0,1.1,8/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,35,902.2,8/1/2001,
HEROIN HYDROCHLORIDE,0,0.99,8/1/2001,
HEROIN HYDROCHLORIDE,0,1.01,8/1/2001,
METHAMPHETAMINE SIGNATURE,0,3,8/1/2001,
HEROIN HYDROCHLORIDE,0,1,8/1/2001,
HEROIN HYDROCHLORIDE,0,1,8/1/2001,
HEROIN HYDROCHLORIDE,0,2,8/1/2001,
HEROIN HYDROCHLORIDE,0,0.95,8/1/2001,
HEROIN HYDROCHLORIDE,0,0.94,8/1/2001,
HEROIN HYDROCHLORIDE,0,0.96,8/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,67,1049,8/1/2001,
HEROIN HYDROCHLORIDE,83,2158,8/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,89,15,8/1/2001,2300
HEROIN HYDROCHLORIDE,80,989.8,8/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,20,65.6,8/1/2001,
HEROIN HYDROCHLORIDE,77,671,8/1/2001,
HEROIN HYDROCHLORIDE,76,474.8,8/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,18,4038,8/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,13,987,8/1/2001,
HEROIN HYDROCHLORIDE,81,796.6,8/1/2001,
HEROIN HYDROCHLORIDE,87,9.8,8/1/2001,
HEROIN HYDROCHLORIDE,25,13.5,8/1/2001,2000
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,90,5551,8/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,15,1795,8/1/2001,
HEROIN HYDROCHLORIDE,83,102.6,8/1/2001,
HEROIN HYDROCHLORIDE,78,298.8,8/1/2001,
HEROIN HYDROCHLORIDE,74,652.9,8/1/2001,
"DL-METHAMPHETAMINE, SALT UNDETERMINED",11,440.6,8/1/2001,8000
HEROIN HYDROCHLORIDE,68,19.8,8/1/2001,2000
"HEROIN, SALT UNDETERMINED",32,460.2,8/1/2001,
HEROIN HYDROCHLORIDE,53,6.7,8/1/2001,
"HEROIN, SALT UNDETERMINED",11,75.2,8/1/2001,2000
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,96,37.3,8/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,12,26.5,8/1/2001,900
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,11,25.5,8/1/2001,900
HEROIN HYDROCHLORIDE,37,9.7,8/1/2001,860
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,17,2203,8/1/2001,
HEROIN HYDROCHLORIDE,73,247.5,8/1/2001,
HEROIN HYDROCHLORIDE,89,3591,8/1/2001,
HEROIN HYDROCHLORIDE,89,1896,8/1/2001,
HEROIN HYDROCHLORIDE,71,633.6,8/1/2001,
"DEXTROMETHAMPHETAMINE, SALT UNDETERMINED",17,301.2,8/1/2001,
HEROIN HYDROCHLORIDE,65,718.3,8/1/2001,
HEROIN HYDROCHLORIDE,17,751.4,8/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,13,3998,8/1/2001,
HEROIN HYDROCHLORIDE,76,696,8/1/2001,
HEROIN HYDROCHLORIDE,85,975.4,8/1/2001,
HEROIN HYDROCHLORIDE,50,1143,8/1/2001,
HEROIN HYDROCHLORIDE,65,342.6,8/1/2001,
HEROIN HYDROCHLORIDE,91,617.7,8/1/2001,
HEROIN HYDROCHLORIDE,52,1702,8/1/2001,
HEROIN HYDROCHLORIDE,86,472.9,8/1/2001,
HEROIN HYDROCHLORIDE,43,127.6,8/1/2001,
HEROIN HYDROCHLORIDE,84,439.4,8/1/2001,
COCAINE HYDROCHLORIDE,73,27264,8/1/2001,
COCAINE HYDROCHLORIDE,58,33802,8/1/2001,
"HEROIN, SALT UNDETERMINED",9,20.5,8/1/2001,700
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,84,8200,8/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,98,13.8,8/1/2001,2000
HEROIN HYDROCHLORIDE,87,99.3,8/1/2001,10000
HEROIN HYDROCHLORIDE,85,990.08,8/1/2001,
HEROIN HYDROCHLORIDE,93,948.6,8/1/2001,
"HEROIN, SALT UNDETERMINED",33,1460,8/1/2001,
HEROIN HYDROCHLORIDE,92,942.7,8/1/2001,
HEROIN HYDROCHLORIDE,79,19,8/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,11,332.3,8/1/2001,
HEROIN HYDROCHLORIDE,0,1,8/1/2001,0
HEROIN HYDROCHLORIDE,0,1,8/1/2001,0
HEROIN HYDROCHLORIDE,77,2042,8/1/2001,
HEROIN HYDROCHLORIDE,0,0.96,8/1/2001,
HEROIN HYDROCHLORIDE,0,1,8/1/2001,
HEROIN HYDROCHLORIDE,0,1,8/1/2001,
HEROIN HYDROCHLORIDE,0,1.1,8/1/2001,
HEROIN HYDROCHLORIDE,0,0.97,8/1/2001,
HEROIN HYDROCHLORIDE,0,0.43,9/1/2001,160
HEROIN HYDROCHLORIDE,0,0.73,9/1/2001,130
HEROIN HYDROCHLORIDE,0,5.3,9/1/2001,200
HEROIN HYDROCHLORIDE,0,0.78,9/1/2001,0
HEROIN HYDROCHLORIDE,0,1.6,9/1/2001,200
HEROIN HYDROCHLORIDE,0,0.57,9/1/2001,150
HEROIN HYDROCHLORIDE,0,0.34,9/1/2001,150
HEROIN HYDROCHLORIDE,0,0.41,9/1/2001,150
HEROIN HYDROCHLORIDE,0,0.45,9/1/2001,150
HEROIN HYDROCHLORIDE,0,0.45,9/1/2001,95
HEROIN HYDROCHLORIDE,0,0.25,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.33,9/1/2001,80
HEROIN HYDROCHLORIDE,0,0.59,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.55,9/1/2001,92
HEROIN HYDROCHLORIDE,0,0.36,9/1/2001,140
HEROIN HYDROCHLORIDE,0,4.7,9/1/2001,100
HEROIN HYDROCHLORIDE,0,4.6,9/1/2001,100
HEROIN HYDROCHLORIDE,0,1.8,9/1/2001,80
HEROIN HYDROCHLORIDE,0,0.64,9/1/2001,200
HEROIN HYDROCHLORIDE,0,0.5,9/1/2001,100
COCAINE,0,0.8,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.46,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.52,9/1/2001,60
HEROIN HYDROCHLORIDE,0,0.86,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.6,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.38,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.53,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.63,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.67,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.35,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.68,9/1/2001,100
HEROIN HYDROCHLORIDE,0,1.2,9/1/2001,150
HEROIN HYDROCHLORIDE,0,1.3,9/1/2001,120
HEROIN HYDROCHLORIDE,0,0.98,9/1/2001,120
HEROIN HYDROCHLORIDE,0,1.1,9/1/2001,120
HEROIN HYDROCHLORIDE,0,1.6,9/1/2001,120
HEROIN HYDROCHLORIDE,0,3.6,9/1/2001,100
HEROIN HYDROCHLORIDE,0,2.3,9/1/2001,100
HEROIN HYDROCHLORIDE,0,2.1,9/1/2001,80
COCAINE,0,1.1,9/1/2001,100
HEROIN HYDROCHLORIDE,0,2.4,9/1/2001,100
HEROIN HYDROCHLORIDE,0,2.4,9/1/2001,100
HEROIN HYDROCHLORIDE,0,2.6,9/1/2001,100
MANNITOL,1,0.08,9/1/2001,50
NON-CONTROLLED NON-NARCOTIC DRUG,0,0.2,9/1/2001,20
NIACINAMIDE,0,0.05,9/1/2001,2
LIDOCAINE HYDROCHLORIDE,0,0.46,9/1/2001,100
CAFFEINE,0,0.38,9/1/2001,100
CAFFEINE,0,0.57,9/1/2001,100
QUININE HYDROCHLORIDE,0,0.38,9/1/2001,100
SODIUM BICARBONATE,0,4.3,9/1/2001,98
MANNITOL,0,0.37,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.52,9/1/2001,80
HEROIN HYDROCHLORIDE,0,0.54,9/1/2001,80
HEROIN HYDROCHLORIDE,0,0.84,9/1/2001,60
HEROIN HYDROCHLORIDE,0,0.73,9/1/2001,60
HEROIN HYDROCHLORIDE,0,0.67,9/1/2001,140
HEROIN HYDROCHLORIDE,0,0.69,9/1/2001,140
DIPHENHYDRAMINE HYDROCHLORIDE,0,0.53,9/1/2001,50
HEROIN HYDROCHLORIDE,0,0.27,9/1/2001,40
NON-CONTROLLED NON-NARCOTIC DRUG,0,0.36,9/1/2001,100
SODIUM BICARBONATE,0,0.46,9/1/2001,50
SODIUM BICARBONATE,0,0.85,9/1/2001,100
MANNITOL,0,0.24,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.86,9/1/2001,130
LACTOSE,0,0.64,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.77,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.91,9/1/2001,80
HEROIN HYDROCHLORIDE,0,0.72,9/1/2001,80
HEROIN HYDROCHLORIDE,0,0.94,9/1/2001,80
HEROIN HYDROCHLORIDE,0,0.34,9/1/2001,35
HEROIN HYDROCHLORIDE,0,0.71,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.93,9/1/2001,130
SODIUM CHLORIDE,0,1.2,9/1/2001,12
HEROIN HYDROCHLORIDE,0,0.08,9/1/2001,15
HEROIN HYDROCHLORIDE,0,0.09,9/1/2001,25
HEROIN HYDROCHLORIDE,0,0.59,9/1/2001,70
HEROIN HYDROCHLORIDE,0,0.51,9/1/2001,200
HEROIN HYDROCHLORIDE,0,2.6,9/1/2001,200
HEROIN HYDROCHLORIDE,0,2.7,9/1/2001,200
HEROIN HYDROCHLORIDE,0,1.2,9/1/2001,200
HEROIN HYDROCHLORIDE,0,0.89,9/1/2001,200
HEROIN HYDROCHLORIDE,0,2.4,9/1/2001,200
HEROIN HYDROCHLORIDE,0,2.7,9/1/2001,200
HEROIN HYDROCHLORIDE,0,3,9/1/2001,200
HEROIN HYDROCHLORIDE,0,2.1,9/1/2001,200
HEROIN HYDROCHLORIDE,0,2.2,9/1/2001,200
HEROIN HYDROCHLORIDE,0,3.6,9/1/2001,200
"COCAINE, SALT UNDETERMINED",0,0.51,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.6,9/1/2001,65
HEROIN HYDROCHLORIDE,0,0.72,9/1/2001,60
HEROIN HYDROCHLORIDE,0,0.82,9/1/2001,95
HEROIN HYDROCHLORIDE,0,0.52,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.52,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.15,9/1/2001,30
HEROIN HYDROCHLORIDE,0,0.19,9/1/2001,80
HEROIN HYDROCHLORIDE,0,0.32,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.1,9/1/2001,150
HEROIN HYDROCHLORIDE,0,0.75,9/1/2001,60
HEROIN HYDROCHLORIDE,0,0.24,9/1/2001,200
HEROIN HYDROCHLORIDE,0,0.4,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.3,9/1/2001,100
HEROIN HYDROCHLORIDE,0,0.14,9/1/2001,80
HEROIN HYDROCHLORIDE,0,0.15,9/1/2001,70
HEROIN HYDROCHLORIDE,0,0.68,9/1/2001,140
HEROIN HYDROCHLORIDE,0,0.36,9/1/2001,150
HEROIN HYDROCHLORIDE,0,0.54,9/1/2001,180
HEROIN HYDROCHLORIDE,0,0.38,9/1/2001,120
HEROIN HYDROCHLORIDE,0,0.01,9/1/2001,10
HEROIN HYDROCHLORIDE,0,1.4,9/1/2001,180
HEROIN HYDROCHLORIDE,0,1,9/1/2001,
HEROIN HYDROCHLORIDE,0,0.98,9/1/2001,0
HEROIN HYDROCHLORIDE,41,403.8,9/1/2001,
HEROIN HYDROCHLORIDE,0,1.08,9/1/2001,
HEROIN HYDROCHLORIDE,0,1.1,9/1/2001,
HEROIN HYDROCHLORIDE,0,1.2,9/1/2001,
HEROIN HYDROCHLORIDE,0,1.6,9/1/2001,
HEROIN HYDROCHLORIDE,0,1,9/1/2001,
HEROIN HYDROCHLORIDE,0,0.98,9/1/2001,
HEROIN HYDROCHLORIDE,0,1.1,9/1/2001,
HEROIN HYDROCHLORIDE,0,0.86,9/1/2001,
HEROIN HYDROCHLORIDE,0,0.95,9/1/2001,
HEROIN HYDROCHLORIDE,0,3,9/1/2001,0
HEROIN HYDROCHLORIDE,0,1,9/1/2001,0
HEROIN HYDROCHLORIDE,0,0.91,9/1/2001,0
HEROIN HYDROCHLORIDE,0,1,9/1/2001,
HEROIN HYDROCHLORIDE,0,1,9/1/2001,
HEROIN HYDROCHLORIDE,0,1.1,9/1/2001,
HEROIN HYDROCHLORIDE,0,1,9/1/2001,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2001,
HEROIN HYDROCHLORIDE,78,993.4,9/1/2001,
HEROIN HYDROCHLORIDE,0,0.99,9/1/2001,
HEROIN HYDROCHLORIDE,0,1.1,9/1/2001,0
HEROIN HYDROCHLORIDE,0,1,9/1/2001,0
HEROIN HYDROCHLORIDE,0,0.98,9/1/2001,0
HEROIN HYDROCHLORIDE,0,2,9/1/2001,
HEROIN HYDROCHLORIDE,0,1.2,9/1/2001,
HEROIN HYDROCHLORIDE,0,0.98,9/1/2001,
HEROIN HYDROCHLORIDE,0,0.98,9/1/2001,
HEROIN HYDROCHLORIDE,0,1,9/1/2001,
HEROIN HYDROCHLORIDE,0,1.1,9/1/2001,
HEROIN HYDROCHLORIDE,17,6.9,9/1/2001,
HEROIN HYDROCHLORIDE,0,0.94,9/1/2001,
HEROIN HYDROCHLORIDE,39,47.3,9/1/2001,4200
HEROIN HYDROCHLORIDE,0,0.99,9/1/2001,
HEROIN HYDROCHLORIDE,0,0.97,9/1/2001,
HEROIN HYDROCHLORIDE,0,2.4,9/1/2001,
HEROIN HYDROCHLORIDE,0,1,9/1/2001,0
HEROIN HYDROCHLORIDE,0,1.5,9/1/2001,
HEROIN HYDROCHLORIDE,0,1,9/1/2001,
HEROIN HYDROCHLORIDE,0,0.98,9/1/2001,
HEROIN HYDROCHLORIDE,0,1,9/1/2001,
HEROIN HYDROCHLORIDE,0,1.1,9/1/2001,0
HEROIN HYDROCHLORIDE,0,0.97,9/1/2001,
HEROIN HYDROCHLORIDE,88,1010,9/1/2001,
HEROIN HYDROCHLORIDE,0,1,9/1/2001,
HEROIN HYDROCHLORIDE,0,0.17,9/1/2001,70
HEROIN HYDROCHLORIDE,0,1.2,9/1/2001,120
HEROIN HYDROCHLORIDE,0,1.1,9/1/2001,120
HEROIN HYDROCHLORIDE,0,1,9/1/2001,120
HEROIN HYDROCHLORIDE,0,1.4,9/1/2001,120
HEROIN HYDROCHLORIDE,0,1.2,9/1/2001,130
NON-CONTROLLED NON-NARCOTIC DRUG,0,0.42,9/1/2001,85
"STARCH, CORN",0,0.1,9/1/2001,20
NON-CONTROLLED NON-NARCOTIC DRUG,0,1.5,9/1/2001,100
NON-CONTROLLED NON-NARCOTIC DRUG,0,1.4,9/1/2001,100
NON-CONTROLLED NON-NARCOTIC DRUG,0,0.99,9/1/2001,100
NON-CONTROLLED NON-NARCOTIC DRUG,0,1.4,9/1/2001,100
"STARCH, CORN",0,1.1,9/1/2001,100
LACTOSE,0,2.2,9/1/2001,100
LACTOSE,0,1.9,9/1/2001,100
NON-CONTROLLED NON-NARCOTIC DRUG,0,1.4,9/1/2001,100
HEROIN,0,0.27,9/1/2001,100
SODIUM CHLORIDE,0,0.41,9/1/2001,100
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,77,1361,9/1/2001,
HEROIN HYDROCHLORIDE,67,1162,9/1/2001,
HEROIN HYDROCHLORIDE,78,679,9/1/2001,
HEROIN HYDROCHLORIDE,89,199.6,9/1/2001,
HEROIN HYDROCHLORIDE,45,2.3,9/1/2001,1200
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,12,1361,9/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,12,919.5,9/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,18,947,9/1/2001,
"HEROIN, SALT UNDETERMINED",45,162.6,9/1/2001,12000
HEROIN HYDROCHLORIDE,88,881.8,9/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,14,3538,9/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,13,5308,9/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,97,780.8,9/1/2001,
HEROIN HYDROCHLORIDE,0,0.95,9/1/2001,0
HEROIN HYDROCHLORIDE,77,444.8,9/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,30,877.6,9/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,13,11410,9/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,23,56.8,9/1/2001,2400
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,55,1115,9/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,20,9936,9/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,90,104,9/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,18,8468,9/1/2001,
HEROIN HYDROCHLORIDE,87,497,9/1/2001,25000
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,13,2137,9/1/2001,
HEROIN HYDROCHLORIDE,56,45.5,9/1/2001,
HEROIN HYDROCHLORIDE,51,34.7,9/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,95,17.2,9/1/2001,2500
HEROIN HYDROCHLORIDE,99,1475,9/1/2001,
HEROIN HYDROCHLORIDE,69,25.2,9/1/2001,750
HEROIN HYDROCHLORIDE,37,20.4,9/1/2001,1800
"HEROIN, SALT UNDETERMINED",12,20.7,9/1/2001,1800
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,99,10,9/1/2001,1700
HEROIN HYDROCHLORIDE,95,599.7,9/1/2001,
HEROIN HYDROCHLORIDE,79,1682,9/1/2001,
HEROIN HYDROCHLORIDE,91,495.7,9/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,6.4,1617,9/1/2001,
HEROIN HYDROCHLORIDE,81,986.7,9/1/2001,
HEROIN HYDROCHLORIDE,74,99.2,9/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,21,2743,9/1/2001,
"HEROIN, SALT UNDETERMINED",15,3444,9/1/2001,
HEROIN HYDROCHLORIDE,62,566.4,9/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,96,1783,9/1/2001,
HEROIN HYDROCHLORIDE,42,124.5,9/1/2001,8500
HEROIN HYDROCHLORIDE,91,341.1,9/1/2001,
HEROIN HYDROCHLORIDE,83,257.4,9/1/2001,
HEROIN HYDROCHLORIDE,73,352.4,9/1/2001,28000
HEROIN HYDROCHLORIDE,77,799.5,9/1/2001,
"HEROIN, SALT UNDETERMINED",13,15.3,9/1/2001,
HEROIN HYDROCHLORIDE,0,0.95,9/1/2001,
HEROIN HYDROCHLORIDE,91,3307,9/1/2001,
HEROIN HYDROCHLORIDE,76,819.3,9/1/2001,
HEROIN HYDROCHLORIDE,83,726,9/1/2001,
HEROIN HYDROCHLORIDE,21,86.7,9/1/2001,
HEROIN HYDROCHLORIDE,93,850.5,9/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,19,3279,9/1/2001,
HEROIN HYDROCHLORIDE,49,10,9/1/2001,850
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,91,880.2,9/1/2001,
HEROIN HYDROCHLORIDE,0,1.03,9/1/2001,
HEROIN HYDROCHLORIDE,0,0.96,9/1/2001,0
HEROIN HYDROCHLORIDE,56,176.3,9/1/2001,11000
HEROIN HYDROCHLORIDE,29,243,9/1/2001,
HEROIN HYDROCHLORIDE,79,1294,9/1/2001,
HEROIN HYDROCHLORIDE,80,2.5,9/1/2001,
HEROIN HYDROCHLORIDE,86,513.8,9/1/2001,
HEROIN HYDROCHLORIDE,0,1.1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
METHAMPHETAMINE SIGNATURE,0,1,10/1/2001,
METHAMPHETAMINE SIGNATURE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,0
HEROIN HYDROCHLORIDE,0,2.5,10/1/2001,
METHAMPHETAMINE SIGNATURE,0,3,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.97,10/1/2001,0
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.99,10/1/2001,
HEROIN HYDROCHLORIDE,67,4,10/1/2001,
METHAMPHETAMINE SIGNATURE,0,3,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1.1,10/1/2001,0
HEROIN HYDROCHLORIDE,0,1.1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.99,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.48,10/1/2001,60
HEROIN HYDROCHLORIDE,0,0.4,10/1/2001,50
HEROIN HYDROCHLORIDE,0,0.68,10/1/2001,45
HEROIN HYDROCHLORIDE,0,7.1,10/1/2001,300
HEROIN HYDROCHLORIDE,0,4.2,10/1/2001,180
HEROIN HYDROCHLORIDE,71,492.5,10/1/2001,
METHAMPHETAMINE SIGNATURE,0,3.1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,0
HEROIN HYDROCHLORIDE,0,0.98,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.92,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.99,10/1/2001,
HEROIN HYDROCHLORIDE,0,1.9,10/1/2001,
HEROIN HYDROCHLORIDE,0,1.1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.95,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.99,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.95,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.88,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.96,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.99,10/1/2001,0
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1.3,10/1/2001,
HEROIN HYDROCHLORIDE,0,1.1,10/1/2001,
HEROIN HYDROCHLORIDE,0,2.1,10/1/2001,
HEROIN HYDROCHLORIDE,0,2.6,10/1/2001,0
HEROIN HYDROCHLORIDE,77,57.9,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.95,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.92,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.92,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.97,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.99,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1.1,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.45,10/1/2001,
HEROIN HYDROCHLORIDE,77,44.8,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.95,10/1/2001,
HEROIN HYDROCHLORIDE,0,1.02,10/1/2001,
HEROIN HYDROCHLORIDE,0,1.03,10/1/2001,
HEROIN HYDROCHLORIDE,0,1.01,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.96,10/1/2001,
HEROIN HYDROCHLORIDE,0,1.01,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,0
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,0.98,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
METHAMPHETAMINE SIGNATURE,0,3,10/1/2001,
HEROIN HYDROCHLORIDE,88,2986,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
HEROIN HYDROCHLORIDE,0,1,10/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,15,81.5,10/1/2001,3900
HEROIN HYDROCHLORIDE,70,178.4,10/1/2001,
HEROIN HYDROCHLORIDE,79,1182,10/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,12,4396,10/1/2001,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,11,1336,10/1/2001,
HEROIN HYDROCHLORIDE,36,501.2,10/1/2001,
HEROIN HYDROCHLORIDE,78,451.7,10/1/2001,
HEROIN HYDROCHLORIDE,84,1005,10/1/2001,
HEROIN HYDROCHLORIDE,92,18.4,10/1/2001,2000
HEROIN HYDROCHLORIDE,80,463.8,10/1/2001,
HEROIN HYDROCHLORIDE,92,471.7,10/1/2001,
HEROIN HYDROCHLORIDE,91,499.8,10/1/2001,
"HEROIN, SALT UNDETERMINED",17,50.1,10/1/2001,1400
